
distance,time,avg_speed,hour,day,vehicle_count,road_type,traffic
273.39555879297546,276.10169986438905,59.41192515524329,4,6,140,2,Low
423.40993465841206,297.79668058174093,85.30852670982517,9,5,195,2,Low
487.90494532166065,522.3843169112539,56.03976951756947,6,6,190,2,Low
214.9858667722346,146.4179368971987,88.09816802288836,14,5,137,2,Low
227.44779657988292,175.58281772511486,77.7232531725168,10,1,291,1,High
157.27284447924472,122.1702176843811,77.23953388650695,18,2,116,2,Low
170.95096705490266,163.65833961653126,62.67360433527266,0,6,199,1,Low
317.00235402900967,268.7820023971914,70.76419206682468,21,4,87,0,Low
77.665920954423,70.6226475544311,65.98386521368809,2,4,157,2,Low
175.6667993144751,192.031486116204,54.88687387697677,0,5,273,2,Low
173.86368753794792,368.5569672485163,28.30450155414575,5,1,220,1,Medium
88.78638084796157,152.6034065402989,34.90867583923111,0,3,200,2,Medium
57.07551993318859,50.14995071728032,68.28583372488369,4,0,159,2,Low
75.87159552720082,47.075461549598565,96.70209450492088,23,3,50,1,Low
491.50329917017046,337.63821394331393,87.34259551308175,0,4,271,1,Low
116.92696528976197,143.7715801761003,48.79697300949573,22,1,225,1,Low
411.8929324720213,501.58600024311073,49.27086468988967,7,5,199,0,Low
362.39057719749826,261.3181340901342,83.20675756987504,15,4,267,0,Low
81.7457895884537,108.5287143558832,45.19308465429493,22,1,134,1,Low
58.10426354005901,84.68728207941065,41.1662262243167,16,0,124,1,Low
174.1661594069929,113.37699612122424,92.17010435914463,19,2,199,1,Low
436.9309734044939,712.6388765471739,36.78701691281397,23,4,108,0,Low
213.9757001422004,371.506825692426,34.55802456550603,22,0,83,1,Medium
268.99678557487334,188.12046338103067,85.79506367577805,2,2,162,2,Low
170.0012674891708,118.32073446519045,86.2070041692572,10,3,137,0,Low
448.55078184841426,332.14908718903206,81.02700849991544,11,2,163,0,Low
162.98122724553335,181.5042565460856,53.87682812964254,5,2,292,0,Low
488.6757774696543,434.4182310789679,67.49382173799565,4,2,191,2,Low
342.9697974312875,261.9362810285251,78.56180810491183,1,1,264,1,Low
239.05422702207272,363.3976703944998,39.469855725144065,5,0,99,0,Low
210.9569510423648,464.16707080241,27.269097397755708,18,3,78,0,High
69.43155062509098,42.84145732839717,97.239760206386,8,0,125,2,Low
124.25861955778569,158.04024513484958,47.174801374837394,23,6,80,0,Low
255.51402071086036,173.92733509750678,88.14509366257396,3,1,229,2,Low
162.46563216199002,109.45326680199697,89.06027398299226,5,2,166,2,Low
233.93282799910452,328.9560773542527,42.668218179264514,3,4,216,1,Low
62.991140329363006,58.3800074331661,64.73908767635129,5,4,249,0,Low
440.4252150947593,410.5882095170666,64.36013575929815,21,4,246,0,Low
340.5676131746008,312.74418562447505,65.33792706545174,22,6,265,1,Low
409.7659512064332,309.4974789927816,79.43831126637193,8,5,51,0,Low
321.29698677971265,397.9323278874051,48.4449687943861,1,6,288,1,Low
283.01727932469726,235.5644010640223,72.08660002436737,17,2,189,2,Low
258.2264590133042,281.47975521288134,55.043345938256024,18,2,246,1,High
394.4329234228055,441.57467219092905,53.59450370635294,3,4,60,1,Low
144.65517354851247,339.71448730982837,25.548838030551792,12,5,198,2,Medium
251.63372447516005,626.3963279652212,24.1029884666691,1,0,80,0,Medium
237.3116328128595,277.7344823764686,51.26730338608456,21,6,278,1,Low
127.72328088725085,138.49749917078915,55.332384332693834,4,4,99,2,Low
389.58648178593285,905.2206990261125,25.822640746399543,23,3,119,0,Medium
393.68721633091405,655.5568201105374,36.03231978560138,20,4,184,2,High
143.43268183727318,113.58595391670326,75.76606625628602,20,1,292,1,High
253.6496868695013,157.7799466134616,96.45700571476561,1,2,159,1,Low
357.8515565729893,315.8027890252606,67.98892897890751,8,1,250,0,High
484.94240253655505,1161.228027889094,25.056701572287785,0,1,245,0,Medium
342.2089655221419,797.6559238647494,25.741096276005358,23,6,139,0,Medium
480.2046457299922,754.4239078417653,38.19109978397276,4,3,146,1,Low
282.1360037562339,395.1219358167396,42.8428763145801,4,6,116,1,Low
233.82698659465257,243.56393543270653,57.60138162800934,1,3,50,1,Low
62.24652013408149,48.06212210072784,77.70758020666614,16,6,92,2,Low
389.64641248572974,267.1039227889608,87.52692399660262,3,3,265,2,Low
336.3491412113677,451.16426140242123,44.730822450232665,4,0,205,0,Low
333.92510852732374,673.530914917905,29.746973847639204,13,4,282,0,Medium
470.15891834753864,511.9344573899733,55.10380224194072,22,5,202,2,Low
200.5855941307709,182.95077378434502,65.78346403734146,13,2,133,2,Low
371.99479262632934,274.36521736858333,81.35028110212455,17,5,255,1,High
122.6189607389066,126.42122064994844,58.19543274863481,19,0,296,2,High
171.87683702486075,200.00642852356904,51.561393789282086,12,6,58,0,Low
307.59576621916995,273.27755998068204,67.53480225180154,4,5,241,0,Low
66.40623490985789,127.127464398852,31.34156819246254,20,5,190,1,High
137.38774247885266,158.0519038825948,52.155427085867174,3,0,195,0,Low
292.93757995778174,216.92007762450365,81.02640838941625,13,2,295,0,Low
336.10987730033816,514.9301432672555,39.16374463934531,2,5,191,0,Low
281.3904738722203,173.52273748351908,97.29807561350154,18,1,284,2,High
253.8168484842185,242.65415256842388,62.76014957031826,2,4,57,2,Low
287.7775005635722,340.18593514132147,50.75650769230464,13,1,298,0,Low
314.37699893157935,190.29609229820645,99.12247649487095,2,5,89,2,Low
154.28122224305798,246.29128099032843,37.585063090182985,8,0,136,1,High
260.694815863789,261.26690546596,59.868619502079525,18,0,243,1,High
444.21072410436125,344.1781307644366,77.43851530329611,14,5,154,1,Low
288.95610793468524,267.190655415917,64.88762284404464,22,4,236,2,Low
246.70751454478662,396.35534563650793,37.34641410958116,16,4,176,1,Low
110.9496313269178,83.07215540272865,80.13488812638185,15,5,111,2,Low
413.1776392951952,341.6961514987472,72.55176345702156,3,3,224,2,Low
142.5329081932976,298.80942702946896,28.620162946714693,22,6,94,1,Medium
188.50898708509732,165.85693946912264,68.19454923808905,10,5,80,1,Low
326.5220807743913,551.2234242203991,35.5415317739294,18,1,220,0,High
267.18636742781194,396.53191806947507,40.428478301865084,18,0,263,1,High
226.06305480877413,305.8185205022466,44.35239326333346,6,5,83,0,Low
348.8979210180654,315.04660749020763,66.44691535595919,4,4,232,2,Low
327.8252637863297,297.68139999716607,66.0757300502048,3,5,202,1,Low
419.8852385343741,285.55799831337316,88.22415922812067,11,1,238,0,Low
82.87814723017712,50.85569240509716,97.7803781374182,7,2,249,2,Low
491.6545034922793,454.3212685953023,64.9304187337396,13,0,291,2,Low
246.7982963857379,527.6352339034365,28.064649272179373,13,6,193,1,Medium
223.38233495179648,148.93340589965774,89.99283952545794,10,2,173,0,Low
414.28000227935,637.0122324141637,39.02091493998181,9,1,85,2,High
339.50936369773024,759.751756880321,26.81212861620623,20,5,107,2,High
337.85984614258825,364.1251901091942,55.67203620951418,9,4,106,2,Medium
225.50122710952056,149.80208344972277,90.31966255070314,0,5,82,2,Low
129.9030554901589,159.57635363195715,48.84297173117416,23,2,266,1,Low
365.1578856198186,255.3171001797869,85.81279170788444,3,2,238,1,Low
353.2122751221992,424.76182619501867,49.89322297903917,5,4,133,2,Low
380.14545172273404,293.5354089772815,77.70349472601225,13,2,153,1,Low
347.015780377546,720.5597346753939,28.895518054491927,15,1,176,2,Medium
356.17958628081277,590.2437444708582,36.206694907045964,6,0,161,1,Low
288.03346546454725,281.86752668685904,61.31251844087842,9,2,52,2,Low
283.13234054552015,297.36560516167776,57.128128263169046,7,3,229,2,Low
148.99507994950216,411.01785766258456,21.750161532662577,10,0,87,0,High
279.43941313371545,561.3679626971848,29.866978349576925,11,5,168,2,Medium
252.339310016645,248.78121062402414,60.858127360268725,18,5,235,2,High
475.73052797742156,365.73596895089696,78.04491245562323,4,5,125,2,Low
498.3927478877547,484.58675382997546,61.70941454119359,11,1,154,2,Low
251.53421616621432,539.391235403108,27.979789027706357,4,5,253,2,Medium
243.5309678896432,261.47062082158044,55.883364744635216,9,5,280,2,High
232.398814649421,214.14348360105677,65.11488766542345,15,2,171,2,Low
133.5557971496548,171.41069913877632,46.74940286248747,23,1,59,2,Low
84.93466915540978,141.60085410691784,35.98904951150023,6,5,151,2,Low
364.2392442183583,643.3018933706004,33.972159694097776,5,4,128,0,Medium
123.00769291566576,149.20904607524955,49.46390161369847,14,4,138,2,Low
399.157003753771,271.392994770173,88.24627269951324,23,0,212,1,Low
488.8076894430593,374.8532299765092,78.23985235080266,17,0,165,1,Low
301.39694918976784,192.59733229240652,93.89443112291258,9,2,137,0,Low
243.7974720566371,366.92445496675674,39.866103568167745,18,0,141,1,High
482.2432679577347,360.95358286834113,80.16154278767212,7,5,116,1,Low
302.0293631463643,222.64854263365527,81.39178264732372,23,1,246,2,Low
423.54278315611015,503.00931154185946,50.521066720355975,15,0,259,1,Low
495.5254902207861,1256.0960089602129,23.669790526489063,18,3,105,2,High
165.53566669331667,193.41798439126535,51.3506540400466,3,4,137,1,Low
303.5951601140344,408.8007464345126,44.55889517256572,23,6,82,0,Low
319.3686579568575,420.19055911539044,45.60340317438987,20,6,91,1,Medium
337.55862082918685,346.84055032438124,58.39431759293771,6,0,199,1,Low
223.73479518829848,151.11621004064838,88.83287707974543,2,2,241,1,Low
421.93081575362777,378.9822298665823,66.79956723598863,10,6,87,1,Low
281.50575434535244,726.4415690435953,23.250796733670292,13,6,172,2,Medium
413.80745961574235,252.12091111229344,98.47833512661735,20,1,165,1,Low
336.22212136372644,363.84445789521305,55.4449211581326,3,5,232,2,Low
181.28979557746695,112.70410745356472,96.51278893388704,2,2,79,2,Low
251.26212868413822,195.21200214229438,77.22746324818317,8,1,118,0,Low
97.29581659325345,199.1421999651228,29.31447476535668,19,3,126,2,High
426.9340095662138,386.56146269377723,66.26641050938156,9,4,258,0,High
389.93051592203517,813.7384796010892,28.75104415215956,12,6,293,2,Medium
184.84624054980088,217.23025573671774,51.0553854267429,13,1,269,2,Low
310.418014405585,274.64941083057727,67.81402082025342,15,5,220,2,Low
50.97789730940948,53.10964227183952,57.59168594864323,12,4,110,0,Low
451.1345790788824,348.4187987460515,77.68833037181147,2,4,228,0,Low
139.3113911618199,256.12857375763866,32.63471680289208,2,4,154,0,Medium
99.81812481081896,131.59066164105295,45.513012959733416,19,5,59,0,Medium
390.50060456929424,891.181499096209,26.290981464403387,11,5,112,1,Medium
267.5990971772262,623.2983756186634,25.759646517122754,0,6,149,1,Medium
73.35788232626695,76.75301780248404,57.34592678691479,9,5,104,2,Medium
103.46904342933115,83.97071392149357,73.93223560733358,13,5,120,2,Low
322.95931031749456,540.783975434285,35.83234618497751,13,4,288,1,Low
222.44220638317321,174.97453047450728,76.27700069716663,16,3,204,2,Low
310.2043607633746,510.744986919946,36.44139858923326,4,0,286,1,Low
345.2098054755107,228.3076031916869,90.72228887244007,11,1,228,0,Low
461.73224379501,349.12748602462005,79.35191509312146,6,1,243,0,Low
144.39578771155055,199.65848702697113,43.392832389452494,10,5,117,2,Medium
233.71824304004133,195.4872121149106,71.73407626356385,21,2,189,1,Low
290.0975100199911,194.32632945049843,89.57021238665104,20,4,183,0,Low
372.887386062644,273.5462969597407,81.78960348730816,5,0,145,2,Low
372.86328649899673,387.6873937638133,57.70576384428207,22,5,174,2,Low
163.89696632219994,105.31994207501849,93.37090189745312,14,0,62,0,Low
194.22323483632778,345.52224959590666,33.726899219394646,4,5,185,2,Medium
98.55527632450938,91.73569007906264,64.46037059702888,21,1,72,0,Low
87.75076902662533,141.88950765753046,37.10666298388618,7,1,241,2,Low
376.37269996151997,264.1157899239698,85.50174907828082,19,6,201,2,High
101.50029720702835,154.4443548576547,39.43179301072306,22,1,68,1,Low
426.8857438111404,347.5439199840683,73.69757649577801,21,2,142,2,Low
207.79707527472777,331.1171030786283,37.6538221691406,7,4,296,0,Low
295.0978988063348,259.2610769456945,68.29360634064173,9,2,168,0,Low
445.8854251340614,976.9317352626548,27.38484639446268,6,2,222,0,Medium
271.8684360658947,422.6246989684601,38.59714352655719,2,1,152,0,Low
259.9318177841767,202.04463507364844,77.19041419419847,5,6,172,2,Low
452.2965658505634,312.47582405356655,86.84765944126825,8,0,197,0,Low
255.48478313708523,293.5839365703773,52.21364345508207,3,0,222,0,Low
306.821557589074,213.04038682480615,86.41222319260682,8,0,63,0,Low
209.01273149187412,235.1766613909843,53.32486572153204,7,6,65,2,Low
229.66588633819674,207.61647119950356,66.37215776127088,2,6,82,0,Low
379.0476261630371,876.3820584387269,25.950847978675633,23,0,191,1,Medium
464.6251990111699,851.6918248876,32.73192383213173,11,3,290,1,Medium
355.0513174004777,300.65598744698065,70.85532945784213,13,6,89,0,Low
436.14387443669216,280.9559660699371,93.14140159489438,3,3,116,0,Low
270.61251647308814,182.9304188304388,88.75916368745318,23,4,182,1,Low
334.4565595511987,808.9198837193549,24.807640381892337,8,2,280,0,High
155.3267751185696,97.37123194452924,95.71211456401619,22,4,208,2,Low
273.6557087597653,419.1473894222687,39.173195252909714,1,3,124,2,Low
418.22537051889776,365.59306528533324,68.63785069760337,7,6,141,1,Low
305.7983874011657,236.07671694758318,77.72008811925228,6,1,67,2,Low
302.08263904368425,327.6879567681091,55.311640138936575,23,0,289,0,Low
96.66518677498613,161.03447636751187,36.01658065607421,12,0,87,2,Low
224.53074559330764,563.3501048326265,23.913805322892408,1,4,189,1,Medium
467.1839747640974,435.02189482711003,64.43592568366282,13,0,287,2,Low
310.9957070930331,522.6480217814534,35.70231139874974,16,5,93,2,Low
455.6751507793309,305.1327385799814,89.60201771201736,18,2,131,1,Low
405.46622174939904,1113.3375270668732,21.85139071801239,8,6,135,0,High
431.829745114177,386.43174860598697,67.04879917428504,15,0,208,1,Low
419.2617045143987,544.5531363726616,46.195128795748545,5,3,102,2,Low
267.37764376221946,177.57554620108948,90.34272437245497,14,4,259,2,Low
100.1990075578168,152.92246840937793,39.31365034845545,7,6,191,2,Low
443.42521677058045,311.071248098762,85.52867926189,23,3,63,2,Low
328.6339721196634,390.3631962892165,50.512032165478246,18,6,256,1,High
241.72470826129583,176.85164271641926,82.00931737419037,21,5,176,0,Low
494.5277590970664,1343.4130999104805,22.08677699197751,7,6,179,0,Medium
251.83671594106437,338.7103967775985,44.61098064960023,0,0,101,2,Low
154.2625318046131,127.4810493956624,72.60492404286498,1,3,77,1,Low
424.3462128315467,696.6115361533496,36.549456115076396,15,1,195,1,Low
219.31946928291302,266.92439719146694,49.299233398794975,1,6,96,1,Low
392.68623579739034,663.8689310975863,35.490701619202625,9,3,171,1,High
245.71408255483365,311.57411883028004,47.31729647070175,22,5,197,0,Low
195.1089803307217,141.60956101933337,82.66771491682724,7,3,229,0,Low
96.61473557674398,63.10561782486046,91.86003297983649,2,6,198,0,Low
423.4196883195825,995.4182548683766,25.522117135107454,3,2,191,2,Medium
275.8769807108881,780.4598851905635,21.208801575511682,15,6,271,1,Medium
50.18455893502512,35.69846175935828,84.34743088929204,20,4,247,2,High
314.1444546873542,283.77909760174146,66.42021008782567,5,4,123,0,Low
308.1926370016683,287.3126684758816,64.36039983267347,22,1,267,0,Low
316.1244179269715,543.6157793757735,34.891307050355245,20,3,95,1,High
402.2443768870351,274.0804606308505,88.05685220198258,11,2,300,1,Low
343.2639518539038,260.29188222669876,79.12592945674916,21,0,117,0,Low
182.19940018296592,136.4581851126708,80.11218969350685,8,6,217,1,High
89.6455726215697,54.14425190967515,99.34081952535104,1,1,91,0,Low
418.53383319698327,277.75958057271913,90.40923067366353,9,0,190,0,Low
265.81679777369027,216.18453098411905,73.77497267643554,15,2,162,0,Low
489.12673555965637,303.6435421793984,96.65150104275973,6,6,250,2,Low
91.97363412385528,56.34206555380076,97.94490125964244,13,2,96,2,Low
470.35393421078436,400.4811058802042,70.4683333078112,11,3,259,0,Low
489.7257938466003,696.1710308835438,42.20736906203057,5,5,279,2,Low
436.37552516717113,409.7928439171063,63.892115000735636,23,4,164,1,Low
247.33980279299018,186.17818188299626,79.71067295579167,6,2,139,0,Low
318.9293478443921,234.2294384076945,81.69665179897777,16,1,163,2,Low
377.0672295823153,911.0970065767386,24.83164099061648,15,0,215,2,Medium
380.09416028373755,424.3783416730818,53.73895738202515,10,1,294,2,High
67.17235309365016,52.216003916215314,77.18593694159378,12,5,253,2,Low
455.34308425248577,444.49402765978004,61.4644592616677,15,4,131,0,Low
435.17861711215386,952.0726058778732,27.425132143838383,18,6,158,0,High
161.36259873248378,102.23475494306778,94.7012190652834,22,0,255,2,Low
170.16894034945344,123.03491946285297,82.98567972038116,17,3,207,2,High
444.2897449081416,326.7857601447705,81.574499092858,13,6,297,2,Low
120.89241976309718,155.42296084733618,46.66971434748697,1,4,69,2,Low
330.4105330048157,258.9357822580014,76.56196377114017,11,5,125,2,Low
385.439699389571,318.15804882378944,72.68834483009641,10,4,158,1,Low
376.57106876397427,232.3685514334184,97.23460419433088,5,3,101,0,Low
445.8682533002709,387.96763233228717,68.95445127005743,1,3,202,0,Low
190.6159164730217,163.75143121008276,69.84338948285838,21,4,188,1,Low
464.0175430492225,410.38916682791256,67.8406128459718,18,1,152,1,Low
199.24446367625197,288.7341660343571,41.403717422040756,21,4,55,2,Low
303.23598213035405,304.98560441443595,59.655795763716554,12,2,253,1,Low
177.3872683844723,277.5826393353538,38.342585575785975,18,3,70,1,High
235.26147089847,165.2833898677586,85.40294499769158,14,3,123,2,Low
335.55026563918545,264.60491733662417,76.08708160452807,10,3,68,2,Low
139.5118393276564,177.62818315765617,47.12489995030717,22,3,62,0,Low
123.40665805196186,76.2277734405961,97.13519297383021,22,2,220,2,Low
314.42387577175236,214.69737158396893,87.86988125249033,18,1,176,1,Low
271.10738809943996,208.83722119107767,77.8905369128775,12,2,56,2,Low
353.9143974992157,316.67800025064054,67.05506487077164,10,4,209,2,High
437.9254538788794,1048.7029817545888,25.055261298838953,5,3,290,1,Medium
273.1839799856541,177.35098599111876,92.42146981895021,21,3,198,2,Low
221.90843373425503,160.9824907871502,82.70778989039025,20,1,282,0,High
100.6652850713019,142.20475834381622,42.473382569063375,17,5,169,2,Medium
289.79061481231207,431.32227411866995,40.31193826997886,20,6,114,2,Medium
374.1520948175055,261.06570480114084,85.99032839702288,20,1,257,1,High
461.5089708192933,634.2736829629662,43.65708209712114,7,5,140,0,Low
166.59009483922918,388.9748233174259,25.696793445669677,1,2,244,1,Medium
381.44973326753234,280.04176658033623,81.72703763274647,5,4,167,0,Low
330.2439252958488,261.2814343630972,75.83636995124175,1,2,192,1,Low
74.72220271079429,96.62308916105675,46.40021553414204,9,1,201,1,High
290.32463141278464,190.7799529112663,91.30664736493071,9,2,156,0,Low
409.19072091993104,402.0209415627734,61.07006057882755,2,2,261,0,Low
206.50582301952434,270.4302747977908,45.81716817925106,10,5,121,0,Medium
144.26105185571953,190.4469498358444,45.449208395324334,20,5,137,0,Medium
224.5129558468718,258.4479284394855,52.1218236576674,10,0,252,0,High
108.73747257672636,76.5629576859389,85.21416298160835,6,6,243,2,Low
439.382840830845,376.4541790038387,70.02969264310352,13,0,155,1,Low
60.627023739703276,151.68880790911922,23.98081621527141,20,3,166,2,High
122.54042723477026,114.41743117623001,64.25966357138131,13,0,51,2,Low
191.7476100586512,237.1161114001098,48.519927792278,17,2,235,2,High
341.9997151240968,425.26987054666307,48.25167341638475,6,6,138,2,Low
287.68883272049186,270.86651165050876,63.72633463638099,20,1,117,2,Low
436.9432971503496,821.0828440978916,31.92929680296105,13,1,50,2,Medium
498.12465462515706,1021.11518393533,29.269449468300415,20,3,161,1,High
277.912237139884,689.2849237880389,24.191352012684764,6,0,152,2,Medium
203.34499199144742,196.5435881082481,62.07630397368752,11,4,91,1,Low
465.5516727881692,389.8377566252285,71.65314260245886,20,6,145,0,Low
159.26995925533447,209.64971467339222,45.58173413308679,3,3,118,2,Low
314.3330594893472,382.0905627313986,49.35998270812826,16,1,192,0,Low
383.777896229444,548.1371725303293,42.008962222850414,11,4,292,1,Low
431.58942231269407,407.4854568345812,63.549176797428316,4,1,75,1,Low
373.9439669453199,247.63756558918473,90.6027240388083,15,0,162,2,Low
473.7717409710428,325.14102075110105,87.42761646191425,10,3,100,1,Low
485.18003927044043,350.8239863184447,82.97836947158568,21,2,112,1,Low
324.53018078631067,662.262718694303,29.401943213063042,20,0,165,0,High
218.42320918943324,246.98766311229258,53.06091966790927,1,1,198,2,Low
356.25898155613106,280.60858485816163,76.17564125549649,21,6,126,1,Low
112.2295749630758,67.35245906163675,99.97815360567935,1,5,161,2,Low
450.3639801112702,376.70056600249745,71.73293922392743,13,2,253,2,Low
241.17363230363722,176.3303982857395,82.06422760282797,3,3,255,2,Low
93.62800937247545,95.11111173044678,59.06439805129737,19,6,170,1,Medium
224.21020269483208,447.03206665974096,30.093170412156134,23,3,154,1,Medium
374.54978418619464,386.68530067446045,58.11699335861505,23,2,280,2,Low
443.41316903606025,334.32129691110856,79.57850842280462,0,5,135,1,Low
107.99820695806085,80.15809059239747,80.83890683516644,2,2,256,0,Low
202.12920852326508,197.87897580179305,61.28873702855507,9,2,296,0,High
221.30090617349296,159.92574013225078,83.02637436243394,5,1,297,0,Low
447.88768478958383,435.94840891271724,61.64321405461401,16,2,211,0,Low
265.35857068694907,302.36770928600845,52.65613275575285,12,0,249,0,Low
107.14164498729161,76.2182789810187,84.34326758858516,22,1,80,2,Low
68.41298190567898,195.03767648661108,21.046081907269453,8,5,184,1,High
317.6258288260734,327.9816036476594,58.10554469401688,8,6,213,0,High
167.89845383141807,416.40302291848053,24.192685152185504,16,2,110,2,Medium
459.7441696842859,845.4061296377338,32.628874116251666,6,3,125,0,Medium
188.2569702761565,171.9978988710466,65.67183838122347,23,2,276,0,Low
402.3457991288359,415.21796750837643,58.13994055361573,15,1,296,2,Low
65.51688924618188,77.5089936743699,50.71686740361835,10,5,191,1,Medium
169.17725420410974,217.77383697944524,46.61090327946355,1,0,75,2,Low
102.31470444805528,243.78736482568792,25.181297936719247,4,5,77,1,Medium
410.12991953157353,271.6149222888402,90.59809735242028,20,3,80,1,Low
257.02363166046825,288.8555867029884,53.38798558701565,18,1,212,0,High
459.6552792042399,400.5870485871066,68.84725017827765,17,3,171,0,Low
312.63429161989023,508.48152746727953,36.89034209487676,1,1,152,0,Low
396.2717934099479,831.5172622820658,28.593883354079452,6,2,52,0,Medium
237.72607607985904,178.409891723019,79.94828328765368,11,3,230,1,Low
90.41566910575978,75.11330433002614,72.22342559328729,0,5,65,0,Low
443.41918823824847,606.831164985264,43.842756979926996,18,5,276,0,High
120.79501134765722,78.44415873348176,92.39312139841905,9,6,261,0,High
319.83759731942354,574.0076940964061,33.432053327045395,23,2,218,2,Medium
312.2300888330517,275.01118783940774,68.1201571367441,23,0,193,2,Low
436.0151357033341,467.0518844650132,56.012852131334796,2,0,148,1,Low
489.972628592941,354.9493728333945,82.82408694204233,22,2,225,2,Low
215.73462959979983,136.1862549744867,95.04687369817864,3,5,296,1,Low
237.3088164888194,272.1204720853485,52.3243579588652,15,2,285,0,Low
347.69613016601244,742.9288244186694,28.080439369524754,19,5,284,0,High
317.8235706916742,261.17383163474744,73.01426074021497,1,1,131,0,Low
64.94795342751823,59.27653173513609,65.74064122144354,22,0,228,1,Low
302.0388610588355,315.081882093696,57.51626067201505,20,2,93,1,Medium
90.20149907890712,144.1738363916505,37.53864140808738,12,5,276,1,Low
428.6462044124009,303.3653513110489,84.77821265215579,18,1,247,2,High
497.98254780445967,385.78175081382216,77.45040506772735,6,6,281,1,Low
234.03136763432587,173.46108507987566,80.95119462439384,21,3,83,0,Low
388.93192970890476,351.2966629109288,66.427946081717,19,5,91,2,Low
417.05315799201753,259.99227276763696,96.24589689973226,14,5,55,1,Low
298.96714138736905,476.55928446776994,37.64070718562468,20,6,70,1,High
457.0821028420226,434.69899662943453,63.08946278498115,5,4,96,0,Low
141.78808172726582,89.84379049514312,94.68973711762357,2,3,162,1,Low
406.20464111545505,363.6446044001431,67.0222469191618,9,0,58,1,Low
495.42977826256976,725.2046056234366,40.98951725520251,7,1,97,2,Low
82.71950272718306,116.04531293654186,42.76924279005598,19,2,230,2,High
462.2744817603132,290.50222456538063,95.47764719225552,10,4,201,2,High
69.45395629486984,169.24496987258127,24.62251835803191,8,0,117,1,High
380.5380632453337,1116.041130764035,20.458281657674373,12,1,224,1,Medium
450.58963057942884,306.5896628694606,88.18098295204697,12,6,141,0,Low
423.24390648522825,578.9489357594135,43.863340651629805,13,6,213,2,Low
74.68724526203764,86.48816980233275,51.813267941315495,1,6,228,0,Low
95.16894397317836,59.624964598665606,95.76754765097996,15,4,224,0,Low
311.79404972884265,278.28150285506166,67.2256071344926,4,5,247,1,Low
398.24535808905654,291.9347858498994,81.84951791811837,10,0,225,2,High
255.01446161244192,171.10457563801202,89.42407086247042,14,4,232,0,Low
115.67465079251676,77.29367188600172,89.79362576780314,23,2,56,1,Low
66.00350345305671,65.28239597469191,60.662758283544946,22,5,142,2,Low
351.43413720525695,277.3774858585646,76.01932134847901,0,5,184,1,Low
188.98231302400478,120.20853523732396,94.327235242108,9,1,300,2,High
350.9131543913593,340.7748895167014,61.78503731111813,8,0,231,1,High
411.20184159058516,585.3751176618318,42.14752173611872,2,0,67,1,Low
364.4153899796693,707.838255226432,30.889717018453233,10,5,260,0,High
237.26126643889606,156.11273874593437,91.18843279984736,14,6,117,0,Low
389.0443125329989,270.3105382589146,86.35497122062392,10,0,126,2,Low
241.26413549044662,222.54741148623768,65.04613121650253,9,2,165,0,Low
283.1589763203525,497.5996691640197,34.14298608309771,14,2,135,0,Medium
260.03832089370644,197.3106777282078,79.07478415899162,4,0,279,2,Low
451.249811673612,279.0198746649875,97.03605785403282,6,4,266,1,Low
466.40179724726266,329.9849753072664,84.80418785363875,11,1,263,1,Low
233.60216090058347,204.2515532949771,68.62189994605876,22,3,145,0,Low
51.03908483090861,38.65321955344877,79.22613239551693,16,6,84,1,Low
201.30258329276205,155.98383928797713,77.43209202119363,6,6,83,2,Low
315.94346044152877,204.1665271991881,92.84875384101214,7,0,177,2,Low
227.8899712447426,153.29249497675002,89.19809333626156,19,5,192,1,Low
214.6713955637589,291.0050460206785,44.26137591067845,20,1,103,2,Medium
149.16582572445327,261.0325834285238,34.28671404126788,0,1,300,1,Medium
284.3760368116218,729.3701103224926,23.393558314520266,6,3,298,1,Medium
294.99972638828046,264.76252359776646,66.85229972421271,22,4,147,1,Low
80.39324028065948,72.73537041371728,66.3170392809312,11,1,64,2,Low
143.92772429232815,96.83773195823396,89.17663892896877,11,6,191,2,Low
149.38687406909384,251.1038744646479,35.695237531699384,8,6,225,1,High
401.4983584847703,286.0918025478495,84.20339658301509,4,6,62,1,Low
326.9629916639958,404.54924157840355,48.492933575399455,1,3,52,0,Low
402.1731536742625,259.3161379564037,93.05394338593983,3,0,78,1,Low
113.74687699530243,124.5108759229081,54.81298375849338,9,6,194,2,Medium
436.17972316806345,273.74872251783404,95.60148134893615,1,5,266,2,Low
222.63465200395774,256.3829924441807,52.102048552014494,4,6,162,0,Low
93.98158626129631,62.1412556415065,90.74318047592439,3,4,244,2,Low
320.9664325917374,220.75305595698774,87.2376867990291,17,2,136,2,Low
167.11009671299013,173.03956111461716,57.94400851570601,2,5,54,1,Low
88.49078065401184,83.01259426956821,63.95953392324125,12,4,190,0,Low
62.66711114627064,82.32986743245257,45.670262640239855,20,5,92,2,Medium
225.61260543387147,140.124112013154,96.60547447224172,23,5,106,2,Low
351.2709701379251,319.7846030943475,65.90767036415846,20,0,289,0,High
270.2107939552916,193.03325168494973,83.98888531276577,8,4,243,2,High
50.395538647912915,30.526192568661944,99.0536999356718,22,4,96,2,Low
166.2124463204947,123.5618913033147,80.71053845193248,10,5,157,0,Low
103.5641319627882,141.588511111372,43.886667562169265,20,3,71,2,Medium
236.63686771548674,530.7999821092969,26.748704863380446,17,0,262,2,High
